Date,Load.1,Load.7,Net_demand,Temp,Temp_s95,Temp_s99,Temp_s95_min,Temp_s95_max,Temp_s99_min,Temp_s99_max,Wind,Wind_weighted_ratio,Nebulosity,Nebulosity_weighted_ratio,WeekDays,BH_before,BH,BH_after,Year,DLS,Summer_break,Christmas_break,Holiday,Holiday_zone_a,Holiday_zone_b,Holiday_zone_c,BH_Holiday,Solar_power.1,Solar_power.7,Wind_power.1,Wind_power.7,Net_demand.1,Net_demand.7,Net_demand.1_trend,x_dayofyear,y_dayofyear,x_dayofweek,y_dayofweek,lundi_vendredi,flag_temp,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average
2017-05-19,-0.5165455830988652,-0.36662975484983623,43660.1875,-0.1446427447221386,0.038178277179929956,0.5505367879887073,0.1297971977632684,0.10713609077922598,0.4756306832490205,0.6584116344533287,0.5754348775005809,-0.8254179502666767,0.23549700449621588,-0.33153261848276916,4,0,0,0,0.4,1,0,0,0,0,0,0,0,-0.46343589083503567,0.13068455743850746,-0.41768804206887356,-0.24097023142795965,44958.1041666667,45692.8958333333,-0.6049032576961686,-0.7161521883143933,0.6979441547663435,-0.2225209339563146,-0.9749279121818236,1,1,-0.5720775068880822,-0.5800062301768002
2017-05-20,-0.5271499143983175,-0.9237526863078123,39967.0416666667,-0.010875593539942219,-0.07251857219037465,0.29553649625903117,-0.1331300482615659,-0.00316961139234524,0.3215896505929163,0.32354391165585383,-0.0970972874298638,-1.593167342721392,-0.6765352441161312,-0.01153846572195224,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.3346094997956703,0.16970410803014985,-0.17030742573795682,-0.517289941731234,43660.1875,40384.6041666667,-0.6342340623883093,-0.7280278011569847,0.6855476064742155,0.6234898018587334,-0.7818314824680299,0,1,-0.5720775068880822,-0.5800062301768002
2017-05-21,-0.9872087391582821,-1.2018307164139206,36901.5625,0.4235674879917718,0.2215883849579783,0.250170725838611,-0.01970380465175508,0.4629609912876828,0.21636895802981698,0.28372952398626666,-0.7945840107332174,-0.03464608608899114,-1.003544770709793,0.9382303686189234,6,0,0,0,0.4,1,0,0,0,0,0,0,10,0.4456240569184169,0.5862687338708455,-0.7106138591173923,-0.5213806720016361,39967.0416666667,37119.7708333333,-0.6402592475727371,-0.7396888608649667,0.672949024155833,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-22,-1.2702363687325742,-0.5734816031850091,43326.4375,0.8451750204912124,0.7075205123341254,0.4272643456926678,0.5369348044504779,0.8692312714585404,0.3715133544980825,0.49807209564115595,-0.9400372849992126,-0.27580580515683245,0.2736835671312325,-0.0417275086351921,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0.9990101184432008,0.8107435980453668,-0.8620924719540831,-0.8802792855129421,36901.5625,44516.1875,-0.6434078675209324,-0.7511319308705197,0.660152120671232,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-05-23,-0.6539057580797374,-0.5409615236483459,44029.6666666667,0.8402482411153779,0.8401374933079035,0.6039169651666435,0.82090613002309,0.8396581008773567,0.5877270182866002,0.6261754173745618,-0.4408958680151689,0.4999818372807976,-0.2955478804653025,0.04929542906345487,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.5060650034400508,0.7761657542213648,-0.6477590502704684,-0.9014972346649429,43326.4375,44939.5625,-0.6605752713782536,-0.7623536388483902,0.647160667326606,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-24,-0.5811091430126595,-0.5445575033724761,44216.0833333333,0.9910220293776977,0.937503619752999,0.7363327115028494,0.9036004542572069,0.9781352449933848,0.7185155192739139,0.7640448444265159,-0.4257174013512348,-0.5353686191054768,-0.4994822390109825,-0.28389343887516155,2,1,0,0,0.4,1,0,0,0,0,0,0,0,0.4427847380353166,0.43797757438173585,-0.5976888591688406,-0.6139475578231776,44029.6666666667,44462.0833333333,-0.6737045415937828,-0.7733506777097298,0.6339784927628868,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-25,-0.5822205566264749,-0.5165455830988652,36250.3333333333,1.2318307422306785,1.137365188079673,0.8933069687073928,1.038920552107203,1.2356425139423148,0.8555976853305125,0.9453553426727955,0.16420924572186998,-0.5027549788500573,-2.17509440867618,2.970707821360109,3,0,1,1,0.4,1,0,0,0,0,0,0,10,0.8807145356697001,-0.46343589083503567,-0.8156440102001362,-0.41768804206887356,44216.0833333333,44958.1041666667,-0.6772541792058034,-0.7841198065767103,0.620609481827423,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-26,-1.1636988771013623,-0.5271499143983175,37696.5833333333,1.4045483520469353,1.345227531701087,1.0777899798496653,1.258088069456204,1.4278251499486,1.0388907069673374,1.1287752537188631,0.11564717914825187,0.4822497877040933,-2.4300426078097384,3.28702220391112,4,0,0,0,0.4,1,0,0,0,0,0,0,0,1.016439600695954,0.3346094997956703,-0.12226957196811691,-0.17030742573795682,36250.3333333333,43660.1875,-0.8029022721604853,-0.7946578517376249,0.6070575744291006,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-05-27,-0.9671095368979523,-0.9872087391582821,37099,1.4593825593001495,1.4450395754728234,1.2354554683669348,1.3933257923901832,1.4659612746132846,1.2099105904795504,1.2617157795318625,-0.786755787912338,1.1799464546977023,-1.1062126377559915,0.01483725073959813,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.9177662414908753,0.4456240569184169,0.17941961417346552,-0.7106138591173923,37696.5833333333,39967.0416666667,-0.8889536284743059,-0.8049617075821959,0.593326764377232,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-28,-1.1754361080423072,-1.2702363687325742,35607.1875,1.554159675624659,1.5132701546976361,1.354627516957621,1.4451453593838723,1.5732720565145917,1.3314293801210575,1.3817707037678117,-0.7633192281066834,-0.32120145545008105,-0.04734716516494186,-0.8845640627877591,6,0,0,0,0.4,1,0,0,0,0,0,0,10,0.8318838732938535,0.9990101184432008,-0.47124099928182595,-0.8620924719540831,37099,36901.5625,-0.9303378096647164,-0.8150283375168113,0.5794210982045638,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-29,-1.3699471633861522,-0.6539057580797374,43408.0208333333,1.36658996677065,1.485328652298968,1.4353281092935053,1.5715798151408362,1.363604920848652,1.4536822325665237,1.3969941346256725,-0.5020205882610358,1.1436026802983654,0.09852504357491351,-0.611528601041053,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0.7387485915142493,0.5060650034400508,-0.6854354577290761,-0.6477590502704684,35607.1875,43326.4375,-0.9490148917137351,-0.8248547748594245,0.5653446739747428,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-05-30,-0.6397699051392152,-0.5811091430126595,45149.1875,0.9748869172708132,1.1317152731986926,1.3441182231163338,1.2791419603679663,1.077230556153371,1.3494350026737583,1.3509434726190128,-0.6200932273330944,0.9959369257772203,0.32281373308293376,-0.6280166278619639,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.26587549316991027,0.4427847380353166,-0.544709125305881,-0.5976888591688406,43408.0208333333,44029.6666666667,-0.9478376914352237,-0.8344381237138473,0.5511016400746,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-05-31,-0.5441688015989221,-0.5822205566264749,45577.2291666667,0.9415016498768636,0.9350301824090217,1.1885903536482714,0.9348144397378286,0.9201145423875228,1.2155396421072917,1.1867308097584321,-1.1683316490599787,0.8535915799958215,0.4486171133339883,-0.016633959878280348,2,0,0,0,0.4,1,0,0,0,0,0,0,0,0.10240381688001919,0.8807145356697001,-0.7949905991958542,-0.8156440102001362,45149.1875,44216.0833333333,-0.9316836538033535,-0.8437755598231856,0.5366961939916005,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-01,-0.54753820139475,-1.1636988771013623,45704.7916666667,1.206353013638679,1.1067060084697995,1.15714040512034,1.0023201531792068,1.1941622255447628,1.1473918477896525,1.1544951509124157,-1.4552744279279433,-0.6169365292880803,-0.6378696290514441,1.5153071928411208,3,0,0,0,0.4,1,0,0,0,0,0,0,0,0.14218239331168744,1.016439600695954,-1.0007083002250339,-0.12226957196811691,45577.2291666667,36250.3333333333,-0.9120431072771554,-0.8528643314021596,0.522132581076825,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-02,-0.5190145230072348,-0.9671095368979523,45250.5,1.2460748613470378,1.2540688803881863,1.2130523129114368,1.2344415916112939,1.2258452911851043,1.21016514148649,1.1968286564360828,-1.2348901387129272,-0.04097346289610065,-0.22096347834743024,-0.39559889699545936,4,0,0,0,0.4,1,0,0,0,0,0,0,0,0.5765138462229317,0.9177662414908753,-1.061244160065167,0.17941961417346552,45704.7916666667,37696.5833333333,-0.7756207458898504,-0.861701759948068,0.5074150932938457,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-03,-0.558285121787008,-1.1754361080423072,39510.3125,0.7196997214746343,0.9638024625631685,1.1564431798651593,0.945130014203209,0.9792967015830196,1.121840445644429,1.1638539029768904,-0.529052800370895,0.9191586008771201,0.562543270160111,-0.5468572121759361,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.5816864667624659,0.8318838732938535,-1.0480687082176086,-0.47124099928182595,45250.5,37099,-0.6666221006944617,-0.8702852410301553,0.4925480679538644,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-04,-1.1098451253501942,-1.3699471633861522,35005.0625,0.4823460763013304,0.5364500701175218,0.9180445642698812,0.5816229787500418,0.4774027799049266,0.9174997102680539,0.9606780414021753,-0.2982040973178067,-0.4229844656687187,-0.10398896396622039,0.29875918869503837,6,1,0,0,0.4,1,0,0,0,0,0,0,10,-0.4695362096234974,0.7387485915142493,-0.7827705195982837,-0.6854354577290761,39510.3125,35607.1875,-0.631828257018306,-0.8786122450571482,0.47753588643748834,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-05,-1.4494474190904947,-0.6397699051392152,35457.9375,0.6801120373010682,0.5981130390071295,0.7911341665259729,0.5426630050764261,0.6433418129759882,0.8063409259960087,0.7614691257149677,0.11962317416094331,0.42277855829011823,0.24492372711487378,-0.198882480021404,0,0,1,1,0.4,1,0,0,0,0,0,0,10,0.28423267367160027,0.26587549316991027,-0.6474898090000187,-0.544709125305881,35005.0625,43408.0208333333,-0.6405165722505725,-0.8866803180227399,0.4623829729035151,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-06,-1.289220250828607,-0.5441688015989221,36613.6875,0.38289194941922866,0.532396058254182,0.7194790010353219,0.6411077714412263,0.48334438874926455,0.7170608040731836,0.7213785661445464,2.8715650533511012,1.1052521041473338,-0.13626146920384846,-0.1177303495490797,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6336375687029177,0.10240381688001919,-0.2317899726258061,-0.7949905991958542,35457.9375,45149.1875,-0.7552316731395733,-0.8944870822287955,0.44709379298511426,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-07,-0.6776907907254163,-0.54753820139475,40002.5833333333,0.3929857719685361,0.3594538953870442,0.5739342907050841,0.35062940512963936,0.3779491434017556,0.5983758219651047,0.5637651526352008,1.166400125678235,0.8291451987746223,-0.4357571461027851,0.0827400892718315,2,0,0,0,0.4,1,0,0,0,0,0,0,0,0.3201598967667828,0.14218239331168744,2.1023928789488044,-1.0007083002250339,36613.6875,45577.2291666667,-0.8783939976818403,-0.9020302369860707,0.43167285247378384,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-08,-0.6079022195340403,-0.5190145230072348,43160.5416666667,0.9685184367050792,0.7151575552324593,0.6081765274061885,0.4544865470151937,0.983710915264789,0.5535271623665242,0.6807877435786495,-0.1478201924202795,0.8268907371168651,-0.1611002423229381,-1.051489355764311,3,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6842392913721889,0.5765138462229317,0.8874286182348399,-1.061244160065167,40002.5833333333,45704.7916666667,-0.9588329103797725,-0.9093075592922357,0.4161246959914746,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-09,-0.5659302410918635,-0.558285121787008,43055.3541666667,0.9043639505846016,0.9751258960677744,0.7822132638907621,1.063363699359134,0.87795920144088,0.7936221869902734,0.7707548275812693,-0.11593986770916481,1.8752251476129973,0.22622657251779918,0.2509888201124032,4,0,0,0,0.4,1,0,0,0,0,0,0,0,0.9538059128586518,0.5816864667624659,-0.32574649081096474,-1.0480687082176086,43160.5416666667,45250.5,-0.9955449652349841,-0.9163169044870048,0.4004539056512664,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-10,-0.6021185715366801,-1.1098451253501942,39148.1875,1.2410407302683995,1.0908056335540508,0.8897773261271809,0.952442374219021,1.2411236640114989,0.847657431760069,0.9475777963311497,-0.9916561036360959,0.2816941095220584,-1.7913887052020212,1.016381424667172,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.2723693809124667,-0.4695362096234974,-0.2322763439530697,-0.7827705195982837,43055.3541666667,39510.3125,-1.0272196490312007,-0.9230562068841761,0.3846650997070012,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-11,-1.0928867896821493,-1.4494474190904947,36323.7916666667,1.4434948014515823,1.3818596240053058,1.0919086336544,1.278711578312426,1.4496182200028134,1.0440021917338542,1.1437423817664176,-0.6180780570320522,0.5861156295406678,-1.012962375530932,0.18519013065838139,6,0,0,0,0.4,1,0,0,0,0,0,0,10,1.0096645922718928,0.28423267367160027,-1.0133973807453258,-0.6474898090000187,39148.1875,35005.0625,-1.0324449031785692,-0.9295234803804002,0.3687629311922603,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-12,-1.3217618163929474,-1.289220250828607,43168.1458333333,1.0758397590810456,1.2286117235809082,1.1799232628066008,1.3359782904099273,1.1929440612579105,1.207987866213513,1.1340369132081343,-0.23184866537235307,1.2000463751500434,-1.188679056040524,0.20866380790543781,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0.8382934248319611,0.6336375687029177,-0.8006794066844163,-0.2317899726258061,36323.7916666667,35457.9375,-1.0134164046010572,-0.9357168190404935,0.35275208654909496,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-13,-0.6297456965872185,-0.6776907907254163,45547.3125,1.1603061995305535,1.104511311357687,1.14932765716017,1.040160216677472,1.1466517856519125,1.1475719516378158,1.1357487725497593,-0.7617584977201606,-0.5986803211758681,-0.708028963777402,0.06189946575345617,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6392880944009863,0.3201598967667828,-0.5155007900630737,2.1023928789488044,43168.1458333333,36613.6875,-0.90216256111930615,-0.9416343976591258,0.3366372842469106,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-14,-0.47824185556485144,-0.6079022195340403,46035.0625,1.517374555531109,1.3927615887231897,1.2466881763335513,1.3079228195311938,1.4881292842960698,1.220094951709587,1.2843418310954102,-1.0348355259710165,0.1458970657051049,-0.9963789799023213,1.008999445694145,2,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6754964381776604,0.6842392913721889,-0.8448784010497612,0.8874286182348399,45547.3125,40002.5833333333,-0.7732555232669355,-0.9472744722987168,0.3204232733919116,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-15,-0.43410369487712175,-0.5659302410918635,45902.6875,1.50414218631645,1.5522894122078992,1.388988982838794,1.5803472999518282,1.4986000886230755,1.3812900107186363,1.3865686623873494,-0.2402849335687755,1.7250653226713581,-0.6567524333513522,0.5954768525278037,3,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6058628453711089,0.9538059128586518,-0.8304435948726736,-0.32574649081096474,46035.0625,43160.5416666667,-0.6862103405688547,-0.9526353808033824,0.30411483232751846,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-16,-0.3854065897700032,-0.6021185715366801,44245.125,1.177199860743599,1.2850288399540324,1.3739902624479925,1.3527013029441783,1.193639904260742,1.4011407496175574,1.3498535513171184,0.20048781962388532,0.054284873931790156,-0.8949170309714639,-0.4616065952720915,4,0,0,0,0.4,1,0,0,0,0,0,0,0,0.4330579624555479,0.2723693809124667,-0.5053391034041131,-0.2322763439530697,45902.6875,43055.3541666667,-0.6466427633833098,-0.9577155432887804,0.2877167672261668,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-17,-0.48061313171101033,-1.0928867896821493,38969.2083333333,1.369779672782051,1.2686308761431975,1.3314084981546375,1.1685928187297625,1.368515351445042,1.3230955493309393,1.3308738372739044,-0.0696008292282732,-0.8034117491772679,-2.3927648630762794,1.3539134218461923,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.9406775770327865,1.0096645922718928,-0.39448118159644685,-1.0133973807453258,44245.125,39148.1875,-0.6294750589130474,-0.9625134626077081,0.27123391067291,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-18,-0.9939104265202964,-1.3217618163929474,35946.9791666667,1.7200199380848091,1.5971951252784846,1.441931529628238,1.4998730602153008,1.6989563458591768,1.411326081654118,1.4855998044485514,0.02595964122054273,-0.2817251863860221,-2.446674532559759,1.6400909796308758,6,0,0,0,0.4,1,0,0,0,0,0,0,10,1.039856953464558,0.8382934248319611,-0.5080141457040802,-0.8006794066844163,38969.2083333333,36323.7916666667,-0.6320576246925924,-0.9670277247913204,0.2546711202412288,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-19,-1.2218185819853449,-0.6297456965872185,45385.2291666667,2.002793180247689,1.9062765417533118,1.6327747656107052,1.789489589456605,2.0199466473557015,1.5829042381185245,1.6996815421130438,-0.705382630683496,-0.9789800749943592,-2.696855572678415,2.3338632192731326,0,0,0,0,0.4,1,0,0,0,0,0,0,0,1.0179014282397285,0.6392880944009863,-0.2546841658164187,-0.5155007900630737,35946.9791666667,43168.1458333333,-0.6374948109636471,-0.9712569994658313,0.2380332770614858,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-20,-0.42480415144063677,-0.47824185556485144,48345.8958333333,2.0762344284094025,2.058041455290724,1.8190517555958619,1.975651708729183,2.099593314401782,1.7793196769024446,1.8602935440457948,-0.9530050908917127,-0.4038208172635173,-1.0634236655892626,0.09066169335168064,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.9582476196262922,0.6754964381776604,-0.6270535280525549,-0.8448784010497612,45385.2291666667,45547.3125,-0.6055035817401386,-0.9752000402445825,0.2213252843824324,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-21,-0.23696353105491547,-0.43410369487712175,49214.7291666667,2.146400201959448,2.125589736003744,1.9576740303488418,2.054069309909671,2.177791286963794,1.9284978087187603,1.9888670379630495,-1.2661465008271262,0.16313276435118224,-1.191598856891181,1.5940240684039393,2,0,0,0,0.4,1,0,0,0,0,0,0,0,0.7595234098767957,0.6058628453711089,-0.9646994516027685,-0.8304435948726736,48345.8958333333,46035.0625,-0.5651216440963476,-0.9788556850953578,0.2045520661262008,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-22,-0.17741402869235562,-0.3854065897700032,48210.5208333333,1.9446504512127325,2.0602899433762683,2.032043077602152,2.1153544979362495,1.9716300841520384,2.0427941701097856,2.0028120993873793,-0.22576465823709743,1.2429473367526525,-0.21704999553489707,-0.04504278501271941,3,0,0,0,0.4,1,0,0,0,0,0,0,0,0.7502745394555878,0.4330579624555479,-1.0592639339470105,-0.5053391034041131,49214.7291666667,45902.6875,-0.5192408945285154,-0.9822228566828406,0.18771856543719884,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-23,-0.1484371904482358,-0.48061313171101033,46410.4583333333,1.390653218978405,1.6051901212987405,1.906362691784187,1.7556963166733601,1.6303151797036353,1.8912545263652276,1.9474408641136687,0.018858121424797866,1.4128972859047284,0.17372512589739902,0.3746875672215899,4,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6354929652007909,0.9406775770327865,-0.4763131574090309,-0.39448118159644685,48210.5208333333,44245.125,-0.485940195332281,-0.985300562686109,0.1708297432253444,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-24,-0.34503043720214654,-0.9939104265202964,39617.2708333333,1.3019805995784621,1.3342735112813044,1.6955314000142723,1.404372030316758,1.253523211459643,1.7198608692848179,1.7192459928490917,0.013451906628909776,1.0613850598074686,0.2991777464612996,-0.6359737065372589,5,0,0,0,0.4,1,0,0,0,0,0,0,10,0.045195758195584385,1.039856953464558,-0.4176619864620557,-0.5080141457040802,46410.4583333333,38969.2083333333,-0.45469568865520477,-0.9880878960910771,0.15389057670406214,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-25,-0.9337768948597994,-1.2218185819853449,35886,1.3375587648570568,1.3334869532773985,1.569297863896814,1.3840531613937397,1.2871700571796294,1.6001616992120373,1.5535660615264801,0.4944908832445975,0.5281620977171524,-0.16739049301669137,-0.13926863869656733,6,0,0,0,0.4,1,0,0,0,0,0,0,10,0.32058157778902674,1.0179014282397285,-0.28858251028643844,-0.2546841658164187,39617.2708333333,35946.9791666667,-0.44534452188715706,-0.9905840354577969,0.1369060579234757,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-26,-1.238536664798383,-0.42480415144063677,45750.2708333333,1.36275139208633,1.3538741214331331,1.4995716532453,1.3736153037672392,1.318593412721608,1.5211481386691614,1.4626561379097887,-0.773910303453667,0.1016967053345571,0.035321393888663274,0.5418526774819783,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0.6840706189632912,0.9582476196262922,-0.2004624480284777,-0.6270535280525549,35886,45385.2291666667,-0.44622441596662715,-0.9927882451625399,0.11988119229922783,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-06-27,-0.5285289267205487,-0.23696353105491547,46635.6666666667,1.2853353883957535,1.3524468863478334,1.4647628742656955,1.444712751407128,1.2387278180414951,1.4981326257183039,1.4200091563540225,-0.7339320115199298,0.12229299598676616,0.6735329956383548,-0.9434513446685566,1,0,0,0,0.4,1,0,0,0,0,0,0,0,-0.11400288373556383,0.7595234098767957,-0.9091749534739352,-0.9646994516027685,45750.2708333333,48345.8958333333,-0.440957076007464,-0.9946998756145891,0.10282099713736025,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-28,-0.4141978668659438,-0.17741402869235562,44617.0625,0.8706142157503204,1.0409694905387847,1.330412126240242,1.144961538551065,0.9836785500885933,1.3053164939884847,1.3520781390038143,0.28640856033174633,-0.19717827839674185,0.8278717863472704,-0.6084251717629213,2,0,0,0,0.4,1,0,0,0,0,0,0,0,-0.012152860829589609,0.7502745394555878,-0.8013829080684982,-1.0592639339470105,46635.6666666667,49214.7291666667,-0.46563469297971394,-0.9963183634476755,0.0857305001556943,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-29,-0.5214443974107125,-0.1484371904482358,42489.6666666667,0.5922926277465215,0.696049571825704,1.0987182290773552,0.8505964589942691,0.5878599190978163,1.0681307055302338,1.1434898284628443,1.0495831202219497,-0.5850558600659451,0.7070082722472074,-0.7912560845727722,3,0,0,0,0.4,1,0,0,0,0,0,0,0,-0.04434117886086719,0.6354929652007909,-0.42677276364603123,-0.4763131574090309,44617.0625,48210.5208333333,-0.5319763617908171,-0.9976432316860063,0.06861473800213412,-0.9009688679024191,-0.433883739117558,0,0,-0.5720775068880822,-0.5800062301768002
2017-06-30,-0.5907837152959844,-0.34503043720214654,42091.5416666667,0.49129310472644294,0.525791286011998,0.8848470881020327,0.639801080471674,0.392674538046583,0.8844865698425558,0.9098674204143697,0.7997845923783397,-0.12548584828718787,0.8486149064482252,-0.605691873617997,4,0,0,0,0.4,1,0,0,0,0,0,0,0,0.15935886695109447,0.045195758195584385,0.08886769527917376,-0.4176619864620557,42489.6666666667,46410.4583333333,-0.614524976111474,-0.9986740898848305,0.05147875477034674,-0.2225209339563146,-0.9749279121818236,1,0,-0.5720775068880822,-0.5800062301768002
2017-07-01,-0.638988595041635,-0.9337768948597994,37333.8333333333,0.5134243905278808,0.5012093587842219,0.7424483108818979,0.6250197104674357,0.39256778981641105,0.7814475755419176,0.7311263356769627,0.8038179537005065,0.5552786964555639,0.6356583998173152,-0.8830821218100229,5,0,0,0,0.4,1,0,0,0,0,0,0,10,-0.0804089622968021,0.32058157778902674,0.11457589400611824,-0.28858251028643844,42091.5416666667,39617.2708333333,-0.676844443766679,-0.9994106342455052,0.03432760051324382,0.6234898018587334,-0.7818314824680299,0,0,-0.5720775068880822,-0.5800062301768002
2017-07-02,-1.1020886693564331,-1.238536664798383,35566.5416666667,0.6957042780952188,0.6153016933005893,0.6916784538395813,0.6655465803853586,0.6022971474007901,0.717026130759874,0.6567876986697734,0.13016492330951987,-0.5070157430826595,0.06310893573366703,-0.16883981787515492,6,0,0,0,0.4,1,0,0,0,0,0,0,10,-0.21180476882800955,0.6840706189632912,0.07944425081338408,-0.2004624480284777,37333.8333333333,35886,-0.7097931252085372,-0.9998526477050269,0.01716632975470737,1,0,0,0,-0.5720775068880822,-0.5800062301768002
2017-07-03,-1.3386420210512373,-0.5285289267205487,43398.1458333333,0.9976036760472884,0.8865238423424016,0.7645285768095954,0.8539305312780966,0.952036484914012,0.75398817033195,0.785739627763988,-0.6051396468545425,0.20443433145606488,-0.6587928714163128,0.17826893753053505,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0.10366885994675097,-0.11400288373556383,-0.33308548673132227,-0.9091749534739352,35566.5416666667,45750.2708333333,-0.7144027240519241,-1,1.2246467991473532e-16,0.6234898018587336,0.7818314824680297,1,0,-0.5720775068880822,-0.5800062301768002
2017-07-04,-0.6501613294370695,-0.4141978668659438,45612.0625,1.3388878286433274,1.170981171231499,0.9181139133180973,0.9990047768494336,1.3597198276108196,0.8647775819801772,1.0012771885800376,-1.3380950344194007,-0.33731207786991046,-1.7784476185621398,0.7336775682596053,1,0,0,0,0.4,1,0,0,0,0,0,0,0,0.5532089417269217,-0.012152860829589609,-0.6755690679473872,-0.8013829080684982,43398.1458333333,46635.6666666667,-0.7483425263615701,-0.9998526477050269,-0.017166329754707128,-0.22252093395631434,0.9749279121818236,0,0,-0.5720775068880822,-0.5800062301768002
2017-07-05,-0.4944950588698212,-0.5214443974107125,45700.5416666667,1.7495882849262123,1.6011337167924868,1.1877687705030622,1.4338757821199692,1.7716756315007238,1.1134663144875148,1.2981419559815635,-0.6511127248218082,-0.48709686825563414,-1.189466308247701,-0.03070538265488497,2,0,0,0,0.4,1,0,0,0,0,0,0,0,1.032126134723428,-0.04434117886086719,-1.054322053853892,-0.42677276364603123,45612.0625,44617.0625,-0.7631125420112467,-0.9994106342455054,-0.03432760051324313,-0.900968867902419,0.43388373911755823,0,0,-0.5720775068880822,-0.5800062301768002
